TokenID,Lang,Target,Text,ENGGram
40019020,CMN,,那青年对他说 ： “这 一 切我都遵守了 ， 还缺少什么呢？”,
40019020,JPN,,この青年はイエスに言った、「それはみな守ってきました。ほかに何が足りないのでしょう」。,
40019027,ENG,have given up,"Then Peter said : » See , we have given up everything to follow you . What then will we have ? «","present, participle"
40019027,DEU,,"DA begann Petrus und sagte zu ihm : Siehe , wir haben alles verlassen und sind dir nachgefolgt ; was wird uns also zuteil werden ?",
40019027,CMN,,那时彼得对他说 ： “你看 ， 我们已经舍弃 一 切跟从了你 ， 我们会得到什么呢？”,
40019027,JPN,,そのとき、ペテロがイエスに答えて言った、「ごらんなさい、わたしたちはいっさいを捨てて、あなたに従いました。ついては、何がいただけるでしょうか」。,
40019028,ENG,have come,"Jesus replied : » Truly I say to you , when all things are made new , and the Son of man is seated in his glory , you who have come after me will be seated on twelve seats , judging the twelve tribes of Israel .","present, participle"
40019028,DEU,,"Jesus aber sprach zu ihnen : Wahrlich , ich sage euch : Ihr , die ihr mir nachgefolgt seid , werdet in der Wiedergeburt , wenn der Sohn des Menschen auf dem Throne seiner Herrlichkeit sitzen wird , auch auf zwölf Thronen sitzen , um die zwölf Stämme Israels zu richten .",
40019028,CMN,,耶稣对他们说 ： “我实在告诉你们 ， 到了万物更新 ， 人子坐在他荣耀的宝座上的时候 ， 你们这些跟从我的人 ， 也会坐在十二个宝座上 ， 审判以色列的十二个支派。,
40019028,JPN,,イエスは彼らに言われた、「よく聞いておくがよい。世が改まって、人の子がその栄光の座につく時には、わたしに従ってきたあなたがたもまた、十二の位に座してイスラエルの十二の部族をさばくであろう。,
40019029,ENG,has given up,"» Everyone who has given up houses , or brothers , or sisters , or father , or mother , or child , or land , for my name , will receive many times as much , and have everlasting life .","present, participle"
40019029,DEU,,"Und jeder , der Häuser oder Brüder oder Schwestern oder Vater oder Mutter oder Weib oder Kinder oder Äcker um meines Namens willen verlassen hat , der wird es vielfältig empfangen und das ewige Leben ererben .",
40019029,CMN,,凡为我的名撇下房屋、兄弟、姊妹、父母、儿女或田地的 ， 他必得着百倍 ， 并且承受永生。,
40019029,JPN,,おおよそ、わたしの名のために、家、兄弟、姉妹、父、母、子、もしくは畑を捨てた者は、その幾倍もを受け、また永遠の生命を受けつぐであろう。,
40020007,ENG,has given work,» They said : ‘ No man has given us work . ’ ’ He told them to go work with the rest in the vineyard .,"present, participle"
40020007,DEU,,Sie antworteten ihm : Weil uns niemand gedungen hat . Er sagte zu ihnen : Gehet auch ihr in den Weinberg !,
40020007,CMN,,他们回答 ： ‘没有人用我们。’他说 ： ‘你们也到葡萄园来吧。’,
40020007,JPN,,彼らが『だれもわたしたちを雇ってくれませんから』と答えたので、その人々に言った、『あなたがたも、ぶどう園に行きなさい』。,
40020012a,ENG,have done (work),» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,"present, participle"
40020012a,DEU,,"und sagten : Diese Letzten haben ( nur ) eine Stunde gearbeitet , und du hast sie uns gleich gemacht , die wir die Last und Hitze des Tages getragen haben .",
40020012a,CMN,,‘我们整天在烈日之下劳苦 ， 这些后来的人只工作了 一 个小时 ， 你却给他们跟我们 一 样的工钱。’,
40020012a,JPN,,言った、『この最後の者たちは一時間しか働かなかったのに、あなたは一日じゅう、労苦と暑さを辛抱したわたしたちと同じ扱いをなさいました』。,
40020012b,ENG,have made (them) equal,» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,"present, participle"
40020012b,DEU,,"und sagten : Diese Letzten haben ( nur ) eine Stunde gearbeitet , und du hast sie uns gleich gemacht , die wir die Last und Hitze des Tages getragen haben .",
40020012b,CMN,,‘我们整天在烈日之下劳苦 ， 这些后来的人只工作了 一 个小时 ， 你却给他们跟我们 一 样的工钱。’,
40020012b,JPN,,言った、『この最後の者たちは一時間しか働かなかったのに、あなたは一日じゅう、労苦と暑さを辛抱したわたしたちと同じ扱いをなさいました』。,
40020012c,ENG,have undergone (the hard work...),» They said : ‘ The last ones have done only one hour’s work . You have made them equal to us . We have undergone the hard work of the day and the burning heat . ’,"present, participle"
40020012c,DEU,,"und sagten : Diese Letzten haben ( nur ) eine Stunde gearbeitet , und du hast sie uns gleich gemacht , die wir die Last und Hitze des Tages getragen haben .",
40020012c,CMN,,‘我们整天在烈日之下劳苦 ， 这些后来的人只工作了 一 个小时 ， 你却给他们跟我们 一 样的工钱。’,
40020012c,JPN,,言った、『この最後の者たちは一時間しか働かなかったのに、あなたは一日じゅう、労苦と暑さを辛抱したわたしたちと同じ扱いをなさいました』。,
40020023,ENG,has been prepared,"They said : » We are able . « » Truly , you will take of my cup , « he said . » But to be seated at my right hand and at my left is not for me to give . It is for those for whom it has been prepared by my Father . «","present, participle"
40020023,DEU,,"Er sagt zu ihnen : Meinen Kelch zwar werdet ihr trinken , aber das Sitzen zu meiner Rechten und zu meiner Linken , das zu verleihen , steht nicht mir zu , sondern denen ( wird es zuteil ) , welchen es von meinem Vater bereitet worden ist .",
40020023,CMN,,他对他们说 ： “我的杯你们固然要喝 ， 只是坐在我的左右 ， 不是我可以赐的 ； 我父预备赐给谁 ， 就赐给谁。”,
40020023,JPN,,イエスは彼らに言われた、「確かに、あなたがたはわたしの杯を飲むことになろう。しかし、わたしの右、左にすわらせることは、わたしのすることではなく、わたしの父によって備えられている人々だけに許されることである」。,
40021016,ENG,have made (your praise complete),"» Have you any idea what these people are saying ? « Jesus answered : » Yes . It is written , ‘ From the lips of children and babies at the breast you have made your praise complete . ’ «","present, participle"
40021016,DEU,,"und sagten zu ihm : Hörst du , was diese sagen ? Da sprach Jesus zu ihnen : Ja ; habt ihr nie gelesen : "" Aus dem Munde der Unmündigen und Säuglinge hast du dir Lob bereitet "" ?",
40021016,CMN,,对耶稣说 ： “你听见他们说什么吗？”耶稣说 ： “我听见了。’你从小孩和婴儿的口中 ， 得着了赞美。’这话你们没有念过吗？”,
40021016,JPN,,イエスに言った、「あの子たちが何を言っているのか、お聞きですか」。イエスは彼らに言われた、「そうだ、聞いている。あなたがたは『幼な子、乳のみ子たちの口にさんびを備えられた』とあるのを読んだことがないのか」。,
40021042a,ENG,have read,"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’","present, participle"
40021042a,DEU,,"Jesus sagt zu ihnen : Habt ihr nie in den Schriften gelesen : "" Der Stein , den die Bauleute verworfen haben , der ist zum Eckstein geworden ; durch den Herrn ist dieser es geworden , und er ist wunderbar in unsern Augen "" ?",
40021042a,CMN,,耶稣对他们说 ： “经上记着 ： ‘建筑工人所弃的石头 ， 成了房角的主要石头 ； 这是主所作的 ， 在我们眼中看为希奇。’这话你们没有念过吗？,
40021042a,JPN,,イエスは彼らに言われた、「あなたがたは、聖書でまだ読んだことがないのか、『家造りらの捨てた石が隅のかしら石になった。これは主がなされたことで、わたしたちの目には不思議に見える』。,
40021042b,ENG,has been made (chief cornerstone...),"Jesus said to them : » Have you read the Scriptures , ‘ The stone the builders rejected has been made the chief cornerstone of the building . This was Jehovah’s doing , and it is wonderful in our eyes . ’","present, participle"
40021042b,DEU,,"Jesus sagt zu ihnen : Habt ihr nie in den Schriften gelesen : "" Der Stein , den die Bauleute verworfen haben , der ist zum Eckstein geworden ; durch den Herrn ist dieser es geworden , und er ist wunderbar in unsern Augen "" ?",
40021042b,CMN,,耶稣对他们说 ： “经上记着 ： ‘建筑工人所弃的石头 ， 成了房角的主要石头 ； 这是主所作的 ， 在我们眼中看为希奇。’这话你们没有念过吗？,
40021042b,JPN,,イエスは彼らに言われた、「あなたがたは、聖書でまだ読んだことがないのか、『家造りらの捨てた石が隅のかしら石になった。これは主がなされたことで、わたしたちの目には不思議に見える』。,
40022004,ENG,have prepared,"» Again he sent out other servants with orders to say to the guests , ‘ I have prepared my feast . Oxen and fat livestock are butchered and everything is ready , so come to the feast . ’","present, participle"
40022004,DEU,,"Wiederum sandte er andre Knechte aus und sprach : Saget den Geladenen : Siehe , ich habe meine Mahlzeit bereitet , meine Ochsen und das Mastvieh sind geschlachtet und alles ist bereit ; kommet zur Hochzeit !",
40022004,CMN,,他再派另 一 些仆人去 ， 说 ： ‘你们告诉被邀请的人 ， 我已经预备好了筵席 ， 公牛和肥畜已经宰了 ， 一切都预备妥当。来参加婚筵吧 ！ ’,
